prediction_raw,actual_return,signal,overflow,pnl,cumulative_pnl
7.264601747340588e-07,0.0,1.0,False,0.0,-6.4000000000001556e-06
3.7814148593171815e-07,0.0,1.0,False,0.0,-6.4000000000001556e-06
4.441569980239323e-07,2.0000000000054696e-07,1.0,False,2.0000000000054696e-07,-6.199999999999609e-06
3.608847994374376e-07,-2.0000000000054696e-07,1.0,False,-2.0000000000054696e-07,-6.4000000000001556e-06
5.20653920369384e-07,0.0,1.0,False,0.0,-6.4000000000001556e-06
5.182217699238814e-07,-2.999999999999531e-07,1.0,False,-2.999999999999531e-07,-6.700000000000109e-06
4.0060992338064715e-07,0.0,1.0,False,0.0,-6.700000000000109e-06
1.2467666450397997e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-6.799999999999515e-06
6.474152852552234e-08,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-6.900000000000656e-06
3.7200320147402104e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-7.000000000000062e-06
1.425124344376659e-07,0.0,1.0,False,0.0,-7.000000000000062e-06
3.819055282878532e-07,0.0,1.0,False,0.0,-7.000000000000062e-06
3.5810519892829175e-07,0.0,1.0,False,0.0,-7.000000000000062e-06
6.126123705469596e-07,-2.0000000000054696e-07,1.0,False,-2.0000000000054696e-07,-7.200000000000609e-06
9.119985087195451e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-7.300000000000015e-06
7.181213732066213e-07,0.0,1.0,False,0.0,-7.300000000000015e-06
7.507237708451446e-07,0.0,1.0,False,0.0,-7.300000000000015e-06
9.030806237527021e-07,0.0,1.0,False,0.0,-7.300000000000015e-06
1.0897192162730584e-06,0.0,1.0,False,0.0,-7.300000000000015e-06
1.3244217342640621e-06,0.0,1.0,False,0.0,-7.300000000000015e-06
1.0357486397204763e-06,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-7.400000000001156e-06
1.326448526301981e-06,0.0,1.0,False,0.0,-7.400000000001156e-06
1.045593058190368e-06,0.0,1.0,False,0.0,-7.400000000001156e-06
1.3642047665512123e-06,0.0,1.0,False,0.0,-7.400000000001156e-06
1.2537735546566049e-06,-1.9999999999881224e-07,1.0,False,-1.9999999999881224e-07,-7.599999999999968e-06
1.2779213340798095e-06,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-7.700000000001109e-06
1.181561849762753e-06,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-7.800000000000515e-06
1.0750684052561023e-06,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-7.899999999999921e-06
1.1474538351817756e-06,0.0,1.0,False,0.0,-7.899999999999921e-06
1.056248193475427e-06,0.0,1.0,False,0.0,-7.899999999999921e-06
1.18770013422045e-06,0.0,1.0,False,0.0,-7.899999999999921e-06
9.622629512599327e-07,0.0,1.0,False,0.0,-7.899999999999921e-06
7.930547702656784e-07,0.0,1.0,False,0.0,-7.899999999999921e-06
9.213217520939717e-07,0.0,1.0,False,0.0,-7.899999999999921e-06
5.791992560932688e-07,0.0,1.0,False,0.0,-7.899999999999921e-06
7.209588820597077e-07,0.0,1.0,False,0.0,-7.899999999999921e-06
3.9499281401841493e-07,0.0,1.0,False,0.0,-7.899999999999921e-06
4.83360946871677e-07,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-8.000000000001062e-06
5.559780101731127e-07,0.0,1.0,False,0.0,-8.000000000001062e-06
2.6284597314610546e-07,0.0,1.0,False,0.0,-8.000000000001062e-06
7.730763916061925e-08,0.0,1.0,False,0.0,-8.000000000001062e-06
6.369917833459264e-09,0.0,1.0,False,0.0,-8.000000000001062e-06
-1.5531017844852498e-07,0.0,-1.0,False,-0.0,-8.000000000001062e-06
-1.2583483138279074e-07,7.00000000001047e-07,-1.0,False,-7.00000000001047e-07,-8.700000000002109e-06
-1.9381922716898326e-07,0.0,-1.0,False,-0.0,-8.700000000002109e-06
-4.0356324892161465e-07,0.0,-1.0,False,-0.0,-8.700000000002109e-06
1.4008028399216327e-07,2.0000000000054696e-07,1.0,False,2.0000000000054696e-07,-8.500000000001562e-06
-2.762228005963699e-08,0.0,-1.0,False,-0.0,-8.500000000001562e-06
-4.875882559793364e-08,0.0,-1.0,False,-0.0,-8.500000000001562e-06
-1.1182101214918035e-07,0.0,-1.0,False,-0.0,-8.500000000001562e-06
-2.35281601430409e-07,0.0,-1.0,False,-0.0,-8.500000000001562e-06
-3.736246351043561e-07,0.0,-1.0,False,-0.0,-8.500000000001562e-06
1.0122378520806177e-07,0.0,1.0,False,0.0,-8.500000000001562e-06
-2.828243518055913e-07,8.999999999998592e-07,-1.0,False,-8.999999999998592e-07,-9.400000000001421e-06
-2.1721419812096092e-07,-2.999999999999531e-07,-1.0,False,2.999999999999531e-07,-9.100000000001468e-06
-4.1161250872934953e-07,9.999999999940612e-08,-1.0,False,-9.999999999940612e-08,-9.200000000000874e-06
-1.2988841545862845e-07,0.0,-1.0,False,-0.0,-9.200000000000874e-06
2.593135641657326e-07,0.0,1.0,False,0.0,-9.200000000000874e-06
5.959347674920844e-07,0.0,1.0,False,0.0,-9.200000000000874e-06
4.3002736210244086e-07,0.0,1.0,False,0.0,-9.200000000000874e-06
4.5602820853174277e-07,0.0,1.0,False,0.0,-9.200000000000874e-06
1.593637625243627e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-9.30000000000028e-06
1.2751417335706637e-07,9.999999999940612e-08,1.0,False,9.999999999940612e-08,-9.200000000000874e-06
-4.024629903867444e-08,0.0,-1.0,False,-0.0,-9.200000000000874e-06
-1.7870514940050264e-07,9.999999999940612e-08,-1.0,False,-9.999999999940612e-08,-9.30000000000028e-06
-1.77778615897454e-07,-1.9999999999881224e-07,-1.0,False,1.9999999999881224e-07,-9.100000000001468e-06
-4.269582198735923e-07,0.0,-1.0,False,-0.0,-9.100000000001468e-06
-5.320618641256701e-07,0.0,-1.0,False,-0.0,-9.100000000001468e-06
-7.96123912494527e-07,-5.999999999999062e-07,-1.0,False,5.999999999999062e-07,-8.500000000001562e-06
-7.511870375966688e-07,0.0,-1.0,False,-0.0,-8.500000000001562e-06
-8.890668045190917e-07,-1.000000000001e-06,-1.0,False,1.000000000001e-06,-7.500000000000562e-06
-1.1400415671573868e-06,0.0,-1.0,False,-0.0,-7.500000000000562e-06
-1.0923250917503826e-06,0.0,-1.0,False,-0.0,-7.500000000000562e-06
-1.72833243324932e-06,1.9000000000008593e-06,-1.0,False,-1.9000000000008593e-06,-9.400000000001421e-06
-1.4301044619555453e-06,-4.000000000010939e-07,-1.0,False,4.000000000010939e-07,-9.000000000000327e-06
-1.61761167963501e-06,-8.000000000004531e-07,-1.0,False,8.000000000004531e-07,-8.199999999999874e-06
-1.4329419708086317e-06,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.100000000000468e-06
-1.6355632662565769e-06,0.0,-1.0,False,-0.0,-8.100000000000468e-06
-1.8898388044994827e-06,-3.999999999993592e-07,-1.0,False,3.999999999993592e-07,-7.700000000001109e-06
-1.6543255696933114e-06,-2.999999999999531e-07,-1.0,False,2.999999999999531e-07,-7.400000000001156e-06
-1.6737827732573325e-06,0.0,-1.0,False,-0.0,-7.400000000001156e-06
-1.7670731153455405e-06,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-7.300000000000015e-06
-1.5613826776687466e-06,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-7.200000000000609e-06
-1.3978495143806653e-06,0.0,-1.0,False,-0.0,-7.200000000000609e-06
-1.029899896982482e-06,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-7.1000000000012026e-06
-1.4261087862236481e-06,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-7.000000000000062e-06
-9.183684265530043e-07,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-6.900000000000656e-06
-7.823417266366787e-07,-2.999999999999531e-07,-1.0,False,2.999999999999531e-07,-6.6000000000007025e-06
-5.501871757790588e-07,-2.0000000000054696e-07,-1.0,False,2.0000000000054696e-07,-6.4000000000001556e-06
8.38686545290823e-07,-2.999999999999531e-07,1.0,False,-2.999999999999531e-07,-6.700000000000109e-06
9.157046427317395e-07,0.0,1.0,False,0.0,-6.700000000000109e-06
1.2584641305157884e-06,0.0,1.0,False,0.0,-6.700000000000109e-06
1.314635224138111e-06,0.0,1.0,False,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.6819478497529485e-06,0.0,1.0,False,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,-9.999999999940612e-08,0.0,True,-0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,9.999999999940612e-08,0.0,True,0.0,-6.700000000000109e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.700000000000109e-06
1.8856694037357638e-06,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-6.799999999999515e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.799999999999515e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.799999999999515e-06
1.8974827058996338e-06,-9.999999999940612e-08,0.0,True,-0.0,-6.799999999999515e-06
1.8974827058996338e-06,-1.0000000000114084e-07,0.0,True,-0.0,-6.799999999999515e-06
1.8974827058996338e-06,-9.999999999940612e-08,0.0,True,-0.0,-6.799999999999515e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.799999999999515e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-6.799999999999515e-06
1.8974827058996338e-06,-2.0000000000054696e-07,0.0,True,-0.0,-6.799999999999515e-06
1.8974827058996338e-06,1.0000000000114084e-07,0.0,True,0.0,-6.799999999999515e-06
1.8892018127161368e-06,0.0,1.0,False,0.0,-6.799999999999515e-06
1.8854377703600017e-06,0.0,1.0,False,0.0,-6.799999999999515e-06
1.516156261051186e-06,0.0,1.0,False,0.0,-6.799999999999515e-06
1.7219625154158606e-06,0.0,1.0,False,0.0,-6.799999999999515e-06
1.6982780027441804e-06,0.0,1.0,False,0.0,-6.799999999999515e-06
1.3331658941990834e-06,0.0,1.0,False,0.0,-6.799999999999515e-06
1.0926146334700855e-06,0.0,1.0,False,0.0,-6.799999999999515e-06
6.720263314299523e-07,0.0,1.0,False,0.0,-6.799999999999515e-06
1.7708371577016754e-07,0.0,1.0,False,0.0,-6.799999999999515e-06
-3.821950700075558e-09,0.0,-1.0,False,-0.0,-6.799999999999515e-06
-3.1641119129110383e-07,0.0,-1.0,False,-0.0,-6.799999999999515e-06
-7.145889642262483e-07,0.0,-1.0,False,-0.0,-6.799999999999515e-06
-9.340615877608903e-07,0.0,-1.0,False,-0.0,-6.799999999999515e-06
-1.5195149449997371e-06,0.0,-1.0,False,-0.0,-6.799999999999515e-06
-1.6045823022483886e-06,9.999999999940612e-08,-1.0,False,-9.999999999940612e-08,-6.899999999998921e-06
-1.6979305526805371e-06,0.0,-1.0,False,-0.0,-6.899999999998921e-06
-1.8592631988988782e-06,0.0,-1.0,False,-0.0,-6.899999999998921e-06
-1.842064420748538e-06,0.0,-1.0,False,-0.0,-6.899999999998921e-06
-1.8654593917005159e-06,0.0,-1.0,False,-0.0,-6.899999999998921e-06
-1.8975406142435743e-06,0.0,0.0,True,0.0,-6.899999999998921e-06
-1.3676792671876446e-06,0.0,-1.0,False,-0.0,-6.899999999998921e-06
-1.636547708103566e-06,9.999999999940612e-08,-1.0,False,-9.999999999940612e-08,-6.999999999998327e-06
-1.844207029474338e-06,0.0,-1.0,False,-0.0,-6.999999999998327e-06
-1.6325520323716688e-06,2.0000000000054696e-07,-1.0,False,-2.0000000000054696e-07,-7.199999999998874e-06
-1.4920663899719218e-06,9.999999999940612e-08,-1.0,False,-9.999999999940612e-08,-7.29999999999828e-06
-8.327219858649475e-07,0.0,-1.0,False,-0.0,-7.29999999999828e-06
-7.818205515412139e-07,2.0000000000054696e-07,-1.0,False,-2.0000000000054696e-07,-7.499999999998827e-06
-9.721073697298243e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-6.768906323209577e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.5568075846809953e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.943635322203795e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.860247306929419e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.642511933712993e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.2956409535091656e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.374975384707704e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.961007825385956e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-4.80349712986769e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-3.266030598246386e-07,0.0,-1.0,False,-0.0,-7.499999999998827e-06
-2.4883215391249505e-07,9.999999999992654e-07,-1.0,False,-9.999999999992654e-07,-8.499999999998092e-06
-2.9475347065734232e-08,0.0,-1.0,False,-0.0,-8.499999999998092e-06
2.252634579286958e-08,-1.0999999999986715e-06,1.0,False,-1.0999999999986715e-06,-9.599999999996764e-06
4.327490542676462e-07,0.0,1.0,False,0.0,-9.599999999996764e-06
4.926262819021632e-07,0.0,1.0,False,0.0,-9.599999999996764e-06
3.0181828861808806e-07,0.0,1.0,False,0.0,-9.599999999996764e-06
1.0406129406114816e-07,0.0,1.0,False,0.0,-9.599999999996764e-06
3.8740682096220435e-08,0.0,1.0,False,0.0,-9.599999999996764e-06
-3.528355396297027e-07,1.1999999999998123e-06,-1.0,False,-1.1999999999998123e-06,-1.0799999999996576e-05
-4.082538247807983e-07,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-5.655328869233016e-07,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-3.1473184931682817e-07,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-4.5017946579374837e-07,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-6.520479527704665e-07,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-9.561825751461761e-07,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-9.41126405721636e-07,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-1.2818011931238256e-06,0.0,-1.0,False,-0.0,-1.0799999999996576e-05
-1.1356984413618463e-06,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-1.0699999999995435e-05
-1.2199550817953302e-06,-2.999999999999531e-07,-1.0,False,2.999999999999531e-07,-1.0399999999995482e-05
-9.97239591000018e-07,-8.999999999998592e-07,-1.0,False,8.999999999998592e-07,-9.499999999995623e-06
-1.396112264062449e-06,-5.999999999999062e-07,-1.0,False,5.999999999999062e-07,-8.899999999995717e-06
-8.784116692340326e-07,-1.9999999999881224e-07,-1.0,False,1.9999999999881224e-07,-8.699999999996905e-06
-1.2872445774542362e-06,-2.0000000000054696e-07,-1.0,False,2.0000000000054696e-07,-8.499999999996358e-06
-7.371732183630585e-07,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.399999999996952e-06
-2.903524365178614e-07,-2.999999999999531e-07,-1.0,False,2.999999999999531e-07,-8.099999999996998e-06
-1.9051845156437255e-08,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-7.999999999995858e-06
2.614561728915325e-07,0.0,1.0,False,0.0,-7.999999999995858e-06
2.9295831199518564e-07,0.0,1.0,False,0.0,-7.999999999995858e-06
8.05157614149251e-07,0.0,1.0,False,0.0,-7.999999999995858e-06
9.44890448077771e-07,1.0000000000114084e-07,1.0,False,1.0000000000114084e-07,-7.899999999994717e-06
1.3796083860393955e-06,0.0,1.0,False,0.0,-7.899999999994717e-06
1.6331311158110743e-06,0.0,1.0,False,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.895571730549596e-06,0.0,1.0,False,0.0,-7.899999999994717e-06
1.8944714720147258e-06,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-7.999999999995858e-06
1.894413563670785e-06,1.0000000000114084e-07,1.0,False,1.0000000000114084e-07,-7.899999999994717e-06
1.8974827058996338e-06,-1.0000000000114084e-07,0.0,True,-0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.896845714116288e-06,0.0,1.0,False,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8974827058996338e-06,0.0,0.0,True,0.0,-7.899999999994717e-06
1.8879278291494448e-06,0.0,1.0,False,0.0,-7.899999999994717e-06
1.8878120124615638e-06,0.0,1.0,False,0.0,-7.899999999994717e-06
1.8854956787039422e-06,-2.0000000000054696e-07,1.0,False,-2.0000000000054696e-07,-8.099999999995264e-06
1.8799364776856506e-06,-1.9999999999881224e-07,1.0,False,-1.9999999999881224e-07,-8.299999999994076e-06
1.8974827058996338e-06,-2.0000000000054696e-07,0.0,True,-0.0,-8.299999999994076e-06
1.8890280876843151e-06,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-8.399999999993482e-06
1.8941240219510825e-06,0.0,1.0,False,0.0,-8.399999999993482e-06
1.4857543804824032e-06,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-8.499999999994623e-06
1.609678236515156e-06,-1.9999999999881224e-07,1.0,False,-1.9999999999881224e-07,-8.699999999993435e-06
1.204783095682909e-06,-2.999999999999531e-07,1.0,False,-2.999999999999531e-07,-8.999999999993388e-06
1.4102418999839405e-06,-2.999999999999531e-07,1.0,False,-2.999999999999531e-07,-9.299999999993341e-06
9.945758071787534e-07,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-9.399999999994482e-06
7.162103978565835e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-9.499999999993888e-06
5.118518520904221e-07,0.0,1.0,False,0.0,-9.499999999993888e-06
2.9023661982998027e-07,0.0,1.0,False,0.0,-9.499999999993888e-06
1.9156080175530224e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-9.599999999993294e-06
2.2642162480750658e-07,0.0,1.0,False,0.0,-9.599999999993294e-06
-9.369570049579172e-08,-2.999999999999531e-07,-1.0,False,2.999999999999531e-07,-9.299999999993341e-06
-3.9036014650317183e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-3.0297645549689884e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-9.091030915225181e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-1.767362657065243e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-3.437439296310381e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-5.734663300431554e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-6.699995393920335e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-8.915568633085348e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-1.2484459870140752e-06,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-1.020113386856531e-06,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-1.1715437062610397e-06,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-1.271319782870588e-06,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-1.2948884788543873e-06,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-9.1999999999922e-06
-1.3619463411375312e-06,0.0,-1.0,False,-0.0,-9.1999999999922e-06
-1.2648340483492478e-06,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-9.099999999992794e-06
-1.2248193826863355e-06,0.0,-1.0,False,-0.0,-9.099999999992794e-06
-1.1917537182962879e-06,0.0,-1.0,False,-0.0,-9.099999999992794e-06
-1.1132879122568579e-06,0.0,-1.0,False,-0.0,-9.099999999992794e-06
-1.1565454451804403e-06,0.0,-1.0,False,-0.0,-9.099999999992794e-06
-8.980425978298752e-07,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.999999999993388e-06
-2.0273711213582621e-07,0.0,-1.0,False,-0.0,-8.999999999993388e-06
3.66733542175432e-07,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-9.099999999994529e-06
5.452070582001725e-07,-1.9999999999881224e-07,1.0,False,-1.9999999999881224e-07,-9.299999999993341e-06
7.65606215237863e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
7.972820793733377e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
9.447167230459494e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
1.0281047383203252e-06,0.0,1.0,False,0.0,-9.299999999993341e-06
1.0794115310516425e-06,0.0,1.0,False,0.0,-9.299999999993341e-06
1.0513259842404814e-06,0.0,1.0,False,0.0,-9.299999999993341e-06
1.1164728711735873e-06,0.0,1.0,False,0.0,-9.299999999993341e-06
9.837469468618726e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
9.85715830555851e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
9.028489903769399e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
7.50665862501204e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
6.718526063981308e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
5.465968584547454e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
4.4074040573144053e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
2.9481137900128284e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
2.6805772410075397e-07,0.0,1.0,False,0.0,-9.299999999993341e-06
-2.62903881490046e-08,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-1.0475619418843463e-07,0.0,-1.0,False,-0.0,-9.299999999993341e-06
-2.516696627655815e-07,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-9.1999999999922e-06
-3.6517001688903746e-07,0.0,-1.0,False,-0.0,-9.1999999999922e-06
-5.312511473105026e-07,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-9.099999999992794e-06
-7.105353801504106e-07,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.999999999993388e-06
-8.270469681587746e-07,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-8.899999999992247e-06
-8.884298127357457e-07,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.799999999992841e-06
-9.926648318287155e-07,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.699999999993435e-06
-1.1306604154390194e-06,0.0,-1.0,False,-0.0,-8.699999999993435e-06
-1.2268461747242543e-06,-1.0000000000114084e-07,-1.0,False,1.0000000000114084e-07,-8.599999999992294e-06
-1.1784927075339045e-06,0.0,-1.0,False,-0.0,-8.599999999992294e-06
-1.031752963988579e-06,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.499999999992888e-06
-8.084583897538617e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-7.916649700111055e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-7.376364851145828e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-7.539087297618742e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-6.531482113053368e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-4.13060217327863e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-1.9723581946147502e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-4.070956579019875e-08,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-1.077095197294021e-08,0.0,-1.0,False,-0.0,-8.499999999992888e-06
1.7488319870042706e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
-1.1512178775379107e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-4.754275037518233e-08,0.0,-1.0,False,-0.0,-8.499999999992888e-06
-1.3938538386487682e-07,0.0,-1.0,False,-0.0,-8.499999999992888e-06
1.3017795717833113e-07,0.0,1.0,False,0.0,-8.499999999992888e-06
1.0527736928389948e-07,0.0,1.0,False,0.0,-8.499999999992888e-06
7.777090591214356e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
4.545804999332293e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
8.518317393653252e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
2.0267920379188567e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
3.462918967644218e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
2.3279154264096584e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
1.9457203564021024e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
6.190401967243594e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
3.0228155536961235e-08,0.0,1.0,False,0.0,-8.499999999992888e-06
1.8125311653388634e-08,-2.0000000000054696e-07,1.0,False,-2.0000000000054696e-07,-8.699999999993435e-06
4.0535840758377136e-09,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-8.799999999992841e-06
1.4419177641194152e-08,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-8.899999999993982e-06
-7.418058858783015e-08,0.0,-1.0,False,-0.0,-8.899999999993982e-06
-6.740531234678713e-08,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.799999999994576e-06
-8.582016571987845e-08,0.0,-1.0,False,-0.0,-8.799999999994576e-06
-1.8067403309448093e-08,0.0,-1.0,False,-0.0,-8.799999999994576e-06
-3.7235065153766424e-08,0.0,-1.0,False,-0.0,-8.799999999994576e-06
-1.968883693978318e-09,0.0,-1.0,False,-0.0,-8.799999999994576e-06
1.0110796852018068e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-8.899999999993982e-06
8.564644068805683e-08,0.0,1.0,False,0.0,-8.899999999993982e-06
1.0510364425207786e-07,0.0,1.0,False,0.0,-8.899999999993982e-06
2.536385464595598e-07,0.0,1.0,False,0.0,-8.899999999993982e-06
2.1651929799367444e-07,0.0,1.0,False,0.0,-8.899999999993982e-06
2.484267955049113e-07,-1.0000000000114084e-07,1.0,False,-1.0000000000114084e-07,-8.999999999995123e-06
1.6289617150473554e-07,0.0,1.0,False,0.0,-8.999999999995123e-06
1.1089447864613174e-07,-9.999999999940612e-08,1.0,False,-9.999999999940612e-08,-9.099999999994529e-06
-5.6171093622322604e-08,-9.999999999940612e-08,-1.0,False,9.999999999940612e-08,-8.999999999995123e-06
-9.479595903066196e-08,0.0,-1.0,False,-0.0,-8.999999999995123e-06
-2.634829649294514e-07,0.0,-1.0,False,-0.0,-8.999999999995123e-06
-2.776126008509428e-07,0.0,-1.0,False,-0.0,-8.999999999995123e-06
-3.6835497580576707e-07,0.0,-1.0,False,-0.0,-8.999999999995123e-06
-3.209859504624064e-07,0.0,-1.0,False,-0.0,-8.999999999995123e-06
-3.419487709688814e-07,0.0,-1.0,False,-0.0,-8.999999999995123e-06
